timestamp,DSP
20160223 16:00,-0.157
20160223 16:30,-0.157
20160223 17:00,1
20160223 17:30,1
20160223 18:00,1
20160223 18:30,1
20160223 19:00,1
20160223 19:30,1
20160223 20:00,1
20160223 20:30,1
20160223 21:00,-0.24
20160223 21:30,-0.24
20160223 22:00,-0.24
20160223 22:30,-0.24
20160223 23:00,-0.275
20160223 23:30,-0.275
20160224 00:00,-0.251
20160224 00:30,-0.251
20160224 01:00,-0.251
20160224 01:30,-0.251
20160224 02:00,-0.251
20160224 02:30,-0.251
20160224 03:00,-0.275
20160224 03:30,-0.275
20160224 04:00,-0.275
20160224 04:30,-0.275
20160224 05:00,-0.275
20160224 05:30,-0.275
20160224 06:00,-0.137
20160224 06:30,-0.137
20160224 07:00,-0.137
20160224 07:30,-0.137
20160224 08:00,-0.137
20160224 08:30,-0.137
20160224 09:00,-0.137
20160224 09:30,-0.137
20160224 10:00,-0.157
20160224 10:30,-0.157
20160224 11:00,-0.157
20160224 11:30,-0.167
20160224 12:00,-0.167
20160224 12:30,-0.167
20160224 13:00,-0.167
20160224 13:30,-0.157
20160224 14:00,-0.157
20160224 14:30,-0.157
20160224 15:00,-0.157
20160224 15:30,-0.157
20160224 16:00,-0.157
20160224 16:30,-0.157
20160224 17:00,1
20160224 17:30,1
20160224 18:00,1
20160224 18:30,1
20160224 19:00,1
20160224 19:30,1
20160224 20:00,1
20160224 20:30,1
20160224 21:00,-0.24
20160224 21:30,-0.24
20160224 22:00,-0.24
20160224 22:30,-0.24
20160224 23:00,-0.275
20160224 23:30,-0.275
20160225 00:00,-0.251
20160225 00:30,-0.251
20160225 01:00,-0.251
20160225 01:30,-0.251
20160225 02:00,-0.251
20160225 02:30,-0.251
20160225 03:00,-0.275
20160225 03:30,-0.275
20160225 04:00,-0.275
20160225 04:30,-0.275
20160225 05:00,-0.275
20160225 05:30,-0.275
20160225 06:00,-0.137
20160225 06:30,-0.137
20160225 07:00,-0.137
20160225 07:30,-0.137
20160225 08:00,-0.137
20160225 08:30,-0.137
20160225 09:00,-0.137
20160225 09:30,-0.137
20160225 10:00,-0.157
20160225 10:30,-0.157
20160225 11:00,-0.157
20160225 11:30,-0.167
20160225 12:00,-0.167
20160225 12:30,-0.167
20160225 13:00,-0.167
20160225 13:30,-0.157
20160225 14:00,-0.157
20160225 14:30,-0.157
20160225 15:00,-0.157
20160225 15:30,-0.157
20160225 16:00,-0.157
20160225 16:30,-0.157
20160225 17:00,1
20160225 17:30,1
20160225 18:00,1
20160225 18:30,1
20160225 19:00,1
20160225 19:30,1
20160225 20:00,1
20160225 20:30,1
20160225 21:00,-0.24
20160225 21:30,-0.24
20160225 22:00,-0.24
20160225 22:30,-0.24
20160225 23:00,-0.275
20160225 23:30,-0.275
20160226 00:00,-0.251
20160226 00:30,-0.251
20160226 01:00,-0.251
20160226 01:30,-0.251
20160226 02:00,-0.251
20160226 02:30,-0.251
20160226 03:00,-0.275
20160226 03:30,-0.275
20160226 04:00,-0.275
20160226 04:30,-0.275
20160226 05:00,-0.275
20160226 05:30,-0.275
20160226 06:00,-0.137
20160226 06:30,-0.137
20160226 07:00,-0.137
20160226 07:30,-0.137
20160226 08:00,-0.137
20160226 08:30,-0.137
20160226 09:00,-0.137
20160226 09:30,-0.137
20160226 10:00,-0.157
20160226 10:30,-0.157
20160226 11:00,-0.157
20160226 11:30,-0.167
20160226 12:00,-0.167
20160226 12:30,-0.167
20160226 13:00,-0.167
20160226 13:30,-0.157
20160226 14:00,-0.157
20160226 14:30,-0.157
20160226 15:00,-0.157
20160226 15:30,-0.157
20160226 16:00,-0.157
20160226 16:30,-0.157
20160226 17:00,1
20160226 17:30,1
20160226 18:00,1
20160226 18:30,1
20160226 19:00,1
20160226 19:30,1
20160226 20:00,1
20160226 20:30,1
20160226 21:00,-0.24
20160226 21:30,-0.24
20160226 22:00,-0.24
20160226 22:30,-0.24
20160226 23:00,-0.275
20160226 23:30,-0.275
20160227 00:00,-0.251
20160227 00:30,-0.251
20160227 01:00,-0.251
20160227 01:30,-0.251
20160227 02:00,-0.251
20160227 02:30,-0.251
20160227 03:00,-0.275
20160227 03:30,-0.275
20160227 04:00,-0.275
20160227 04:30,-0.275
20160227 05:00,-0.275
20160227 05:30,-0.275
20160227 06:00,-0.137
20160227 06:30,-0.137
20160227 07:00,-0.137
20160227 07:30,-0.137
20160227 08:00,-0.137
20160227 08:30,-0.137
20160227 09:00,-0.137
20160227 09:30,-0.137
20160227 10:00,-0.157
20160227 10:30,-0.157
20160227 11:00,-0.157
20160227 11:30,-0.167
20160227 12:00,-0.167
20160227 12:30,-0.167
20160227 13:00,-0.167
20160227 13:30,-0.157
20160227 14:00,-0.157
20160227 14:30,-0.157
20160227 15:00,-0.157
20160227 15:30,-0.157
20160227 16:00,-0.157
20160227 16:30,-0.157
20160227 17:00,1
20160227 17:30,1
20160227 18:00,1
20160227 18:30,1
20160227 19:00,1
20160227 19:30,1
20160227 20:00,1
20160227 20:30,1
20160227 21:00,-0.24
20160227 21:30,-0.24
20160227 22:00,-0.24
20160227 22:30,-0.24
20160227 23:00,-0.275
20160227 23:30,-0.275
20160228 00:00,-0.251
20160228 00:30,-0.251
20160228 01:00,-0.251
20160228 01:30,-0.251
20160228 02:00,-0.251
20160228 02:30,-0.251
20160228 03:00,-0.275
20160228 03:30,-0.275
20160228 04:00,-0.275
20160228 04:30,-0.275
20160228 05:00,-0.275
20160228 05:30,-0.275
20160228 06:00,-0.137
20160228 06:30,-0.137
20160228 07:00,-0.137
20160228 07:30,-0.137
20160228 08:00,-0.137
20160228 08:30,-0.137
20160228 09:00,-0.137
20160228 09:30,-0.137
20160228 10:00,-0.157
20160228 10:30,-0.157
20160228 11:00,-0.157
20160228 11:30,-0.167
20160228 12:00,-0.167
20160228 12:30,-0.167
20160228 13:00,-0.167
20160228 13:30,-0.157
20160228 14:00,-0.157
20160228 14:30,-0.157
20160228 15:00,-0.157
20160228 15:30,-0.157
20160228 16:00,-0.157
20160228 16:30,-0.157
20160228 17:00,1
20160228 17:30,1
20160228 18:00,1
20160228 18:30,1
20160228 19:00,1
20160228 19:30,1
20160228 20:00,1
20160228 20:30,1
20160228 21:00,-0.24
20160228 21:30,-0.24
20160228 22:00,-0.24
20160228 22:30,-0.24
20160228 23:00,-0.275
20160228 23:30,-0.275
20160229 00:00,-0.251
20160229 00:30,-0.251
20160229 01:00,-0.251
20160229 01:30,-0.251
20160229 02:00,-0.251
20160229 02:30,-0.251
20160229 03:00,-0.275
20160229 03:30,-0.275
20160229 04:00,-0.275
20160229 04:30,-0.275
20160229 05:00,-0.275
20160229 05:30,-0.275
20160229 06:00,-0.137
20160229 06:30,-0.137
20160229 07:00,-0.137
20160229 07:30,-0.137
20160229 08:00,-0.137
20160229 08:30,-0.137
20160229 09:00,-0.137
20160229 09:30,-0.137
20160229 10:00,-0.157
20160229 10:30,-0.157
20160229 11:00,-0.157
20160229 11:30,-0.167
20160229 12:00,-0.167
20160229 12:30,-0.167
20160229 13:00,-0.167
20160229 13:30,-0.157
20160229 14:00,-0.157
20160229 14:30,-0.157
20160229 15:00,-0.157
20160229 15:30,-0.157
20160229 16:00,-0.157
20160229 16:30,-0.157
20160229 17:00,1
20160229 17:30,1
20160229 18:00,1
20160229 18:30,1
20160229 19:00,1
20160229 19:30,1
20160229 20:00,1
20160229 20:30,1
20160229 21:00,-0.24
20160229 21:30,-0.24
20160229 22:00,-0.24
20160229 22:30,-0.24
20160229 23:00,-0.275
20160229 23:30,-0.275
20160101 00:00,-0.251
20160101 00:30,-0.251
20160101 01:00,-0.251
20160101 01:30,-0.251
20160101 02:00,-0.251
20160101 02:30,-0.251
20160101 03:00,-0.251
20160101 03:30,-0.251
20160101 04:00,-0.251
20160101 04:30,-0.251
20160101 05:00,-0.251
20160101 05:30,-0.251
20160101 06:00,-0.251
20160101 06:30,-0.251
20160101 07:00,-0.137
20160101 07:30,-0.137
20160101 08:00,-0.137
20160101 08:30,-0.137
20160101 09:00,-0.137
20160101 09:30,-0.137
20160101 10:00,-0.137
20160101 10:30,-0.137
20160101 11:00,-0.137
20160101 11:30,-0.137
20160101 12:00,-0.137
20160101 12:30,-0.137
20160101 13:00,-0.137
20160101 13:30,-0.137
20160101 14:00,-0.137
20160101 14:30,-0.137
20160101 15:00,-0.137
20160101 15:30,-0.137
20160101 16:00,1
20160101 16:30,1
20160101 17:00,1
20160101 17:30,1
20160101 18:00,1
20160101 18:30,1
20160101 19:00,1
20160101 19:30,1
20160101 20:00,-0.252
20160101 20:30,-0.251
20160101 21:00,-0.251
20160101 21:30,-0.251
20160101 22:00,-0.251
20160101 22:30,-0.251
20160101 23:00,-0.251
20160101 23:30,-0.251
20160102 00:00,-0.251
20160102 00:30,-0.251
20160102 01:00,-0.251
20160102 01:30,-0.251
20160102 02:00,-0.251
20160102 02:30,-0.251
20160102 03:00,-0.251
20160102 03:30,-0.251
20160102 04:00,-0.251
20160102 04:30,-0.251
20160102 05:00,-0.251
20160102 05:30,-0.251
20160102 06:00,-0.251
20160102 06:30,-0.251
20160102 07:00,-0.137
20160102 07:30,-0.137
20160102 08:00,-0.137
20160102 08:30,-0.137
20160102 09:00,-0.137
20160102 09:30,-0.137
20160102 10:00,-0.137
20160102 10:30,-0.137
20160102 11:00,-0.137
20160102 11:30,-0.137
20160102 12:00,-0.137
20160102 12:30,-0.137
20160102 13:00,-0.137
20160102 13:30,-0.137
20160102 14:00,-0.137
20160102 14:30,-0.137
20160102 15:00,-0.137
20160102 15:30,-0.137
20160102 16:00,1
20160102 16:30,1
20160102 17:00,1
20160102 17:30,1
20160102 18:00,1
20160102 18:30,1
20160102 19:00,1
20160102 19:30,1
20160102 20:00,-0.252
20160102 20:30,-0.251
20160102 21:00,-0.251
20160102 21:30,-0.251
20160102 22:00,-0.251
20160102 22:30,-0.251
20160102 23:00,-0.251
20160102 23:30,-0.251
20160103 00:00,-0.251
20160103 00:30,-0.251
20160103 01:00,-0.251
20160103 01:30,-0.251
20160103 02:00,-0.251
20160103 02:30,-0.251
20160103 03:00,-0.251
20160103 03:30,-0.251
20160103 04:00,-0.251
20160103 04:30,-0.251
20160103 05:00,-0.251
20160103 05:30,-0.251
20160103 06:00,-0.251
20160103 06:30,-0.251
20160103 07:00,-0.137
20160103 07:30,-0.137
20160103 08:00,-0.137
20160103 08:30,-0.137
20160103 09:00,-0.137
20160103 09:30,-0.137
20160103 10:00,-0.137
20160103 10:30,-0.137
20160103 11:00,-0.137
20160103 11:30,-0.137
20160103 12:00,-0.137
20160103 12:30,-0.137
20160103 13:00,-0.137
20160103 13:30,-0.137
20160103 14:00,-0.137
20160103 14:30,-0.137
20160103 15:00,-0.137
20160103 15:30,-0.137
20160103 16:00,1
20160103 16:30,1
20160103 17:00,1
20160103 17:30,1
20160103 18:00,1
20160103 18:30,1
20160103 19:00,1
20160103 19:30,1
20160103 20:00,-0.252
20160103 20:30,-0.251
20160103 21:00,-0.251
20160103 21:30,-0.251
20160103 22:00,-0.251
20160103 22:30,-0.251
20160103 23:00,-0.251
20160103 23:30,-0.251
20160104 00:00,-0.251
20160104 00:30,-0.251
20160104 01:00,-0.251
20160104 01:30,-0.251
20160104 02:00,-0.251
20160104 02:30,-0.251
20160104 03:00,-0.251
20160104 03:30,-0.251
20160104 04:00,-0.251
20160104 04:30,-0.251
20160104 05:00,-0.251
20160104 05:30,-0.251
20160104 06:00,-0.251
20160104 06:30,-0.251
20160104 07:00,-0.137
20160104 07:30,-0.137
20160104 08:00,-0.137
20160104 08:30,-0.137
20160104 09:00,-0.137
20160104 09:30,-0.137
20160104 10:00,-0.137
20160104 10:30,-0.137
20160104 11:00,-0.137
20160104 11:30,-0.137
20160104 12:00,-0.137
20160104 12:30,-0.137
20160104 13:00,-0.137
20160104 13:30,-0.137
20160104 14:00,-0.137
20160104 14:30,-0.137
20160104 15:00,-0.137
20160104 15:30,-0.137
20160104 16:00,1
20160104 16:30,1
20160104 17:00,1
20160104 17:30,1
20160104 18:00,1
20160104 18:30,1
20160104 19:00,1
20160104 19:30,1
20160104 20:00,-0.252
20160104 20:30,-0.251
20160104 21:00,-0.251
20160104 21:30,-0.251
20160104 22:00,-0.251
20160104 22:30,-0.251
20160104 23:00,-0.251
20160104 23:30,-0.251
20160105 00:00,-0.251
20160105 00:30,-0.251
20160105 01:00,-0.251
20160105 01:30,-0.251
20160105 02:00,-0.251
20160105 02:30,-0.251
20160105 03:00,-0.251
20160105 03:30,-0.251
20160105 04:00,-0.251
20160105 04:30,-0.251
20160105 05:00,-0.251
20160105 05:30,-0.251
20160105 06:00,-0.251
20160105 06:30,-0.251
20160105 07:00,-0.137
20160105 07:30,-0.137
20160105 08:00,-0.137
20160105 08:30,-0.137
20160105 09:00,-0.137
20160105 09:30,-0.137
20160105 10:00,-0.137
20160105 10:30,-0.137
20160105 11:00,-0.137
20160105 11:30,-0.137
20160105 12:00,-0.137
20160105 12:30,-0.137
20160105 13:00,-0.137
20160105 13:30,-0.137
20160105 14:00,-0.137
20160105 14:30,-0.137
20160105 15:00,-0.137
20160105 15:30,-0.137
20160105 16:00,1
20160105 16:30,1
20160105 17:00,1
20160105 17:30,1
20160105 18:00,1
20160105 18:30,1
20160105 19:00,1
20160105 19:30,1
20160105 20:00,-0.252
20160105 20:30,-0.251
20160105 21:00,-0.251
20160105 21:30,-0.251
20160105 22:00,-0.251
20160105 22:30,-0.251
20160105 23:00,-0.251
20160105 23:30,-0.251
20160106 00:00,-0.251
20160106 00:30,-0.251
20160106 01:00,-0.251
20160106 01:30,-0.251
20160106 02:00,-0.251
20160106 02:30,-0.251
20160106 03:00,-0.251
20160106 03:30,-0.251
20160106 04:00,-0.251
20160106 04:30,-0.251
20160106 05:00,-0.251
20160106 05:30,-0.251
20160106 06:00,-0.251
20160106 06:30,-0.251
20160106 07:00,-0.137
20160106 07:30,-0.137
20160106 08:00,-0.137
20160106 08:30,-0.137
20160106 09:00,-0.137
20160106 09:30,-0.137
20160106 10:00,-0.137
20160106 10:30,-0.137
20160106 11:00,-0.137
20160106 11:30,-0.137
20160106 12:00,-0.137
20160106 12:30,-0.137
20160106 13:00,-0.137
20160106 13:30,-0.137
20160106 14:00,-0.137
20160106 14:30,-0.137
20160106 15:00,-0.137
20160106 15:30,-0.137
20160106 16:00,1
20160106 16:30,1
20160106 17:00,1
20160106 17:30,1
20160106 18:00,1
20160106 18:30,1
20160106 19:00,1
20160106 19:30,1
20160106 20:00,-0.252
20160106 20:30,-0.251
20160106 21:00,-0.251
20160106 21:30,-0.251
20160106 22:00,-0.251
20160106 22:30,-0.251
20160106 23:00,-0.251
20160106 23:30,-0.251
20160107 00:00,-0.251
20160107 00:30,-0.251
20160107 01:00,-0.251
20160107 01:30,-0.251
20160107 02:00,-0.251
20160107 02:30,-0.251
20160107 03:00,-0.251
20160107 03:30,-0.251
20160107 04:00,-0.251
20160107 04:30,-0.251
20160107 05:00,-0.251
20160107 05:30,-0.251
20160107 06:00,-0.251
20160107 06:30,-0.251
20160107 07:00,-0.137
20160107 07:30,-0.137
20160107 08:00,-0.137
20160107 08:30,-0.137
20160107 09:00,-0.137
20160107 09:30,-0.137
20160107 10:00,-0.137
20160107 10:30,-0.137
20160107 11:00,-0.137
20160107 11:30,-0.137
20160107 12:00,-0.137
20160107 12:30,-0.137
20160107 13:00,-0.137
20160107 13:30,-0.137
20160107 14:00,-0.137
20160107 14:30,-0.137
20160107 15:00,-0.137
20160107 15:30,-0.137
20160107 16:00,1
20160107 16:30,1
20160107 17:00,1
20160107 17:30,1
20160107 18:00,1
20160107 18:30,1
20160107 19:00,1
20160107 19:30,1
20160107 20:00,-0.252
20160107 20:30,-0.251
20160107 21:00,-0.251
20160107 21:30,-0.251
20160107 22:00,-0.251
20160107 22:30,-0.251
20160107 23:00,-0.251
20160107 23:30,-0.251
20160108 00:00,-0.251
20160108 00:30,-0.251
20160108 01:00,-0.251
20160108 01:30,-0.251
20160108 02:00,-0.251
20160108 02:30,-0.251
20160108 03:00,-0.251
20160108 03:30,-0.251
20160108 04:00,-0.251
20160108 04:30,-0.251
20160108 05:00,-0.251
20160108 05:30,-0.251
20160108 06:00,-0.251
20160108 06:30,-0.251
20160108 07:00,-0.137
20160108 07:30,-0.137
20160108 08:00,-0.137
20160108 08:30,-0.137
20160108 09:00,-0.137
20160108 09:30,-0.137
20160108 10:00,-0.137
20160108 10:30,-0.137
20160108 11:00,-0.137
20160108 11:30,-0.137
20160108 12:00,-0.137
20160108 12:30,-0.137
20160108 13:00,-0.137
20160108 13:30,-0.137
20160108 14:00,-0.137
20160108 14:30,-0.137
20160108 15:00,-0.137
20160108 15:30,-0.137
20160108 16:00,1
20160108 16:30,1
20160108 17:00,1
20160108 17:30,1
20160108 18:00,1
20160108 18:30,1
20160108 19:00,1
20160108 19:30,1
20160108 20:00,-0.252
20160108 20:30,-0.251
20160108 21:00,-0.251
20160108 21:30,-0.251
20160108 22:00,-0.251
20160108 22:30,-0.251
20160108 23:00,-0.251
20160108 23:30,-0.251
20160109 00:00,-0.251
20160109 00:30,-0.251
20160109 01:00,-0.251
20160109 01:30,-0.251
20160109 02:00,-0.251
20160109 02:30,-0.251
20160109 03:00,-0.251
20160109 03:30,-0.251
20160109 04:00,-0.251
20160109 04:30,-0.251
20160109 05:00,-0.251
20160109 05:30,-0.251
20160109 06:00,-0.251
20160109 06:30,-0.251
20160109 07:00,-0.137
20160109 07:30,-0.137
20160109 08:00,-0.137
20160109 08:30,-0.137
20160109 09:00,-0.137
20160109 09:30,-0.137
20160109 10:00,-0.137
20160109 10:30,-0.137
20160109 11:00,-0.137
20160109 11:30,-0.137
20160109 12:00,-0.137
20160109 12:30,-0.137
20160109 13:00,-0.137
20160109 13:30,-0.137
20160109 14:00,-0.137
20160109 14:30,-0.137
20160109 15:00,-0.137
20160109 15:30,-0.137
20160109 16:00,1
20160109 16:30,1
20160109 17:00,1
20160109 17:30,1
20160109 18:00,1
20160109 18:30,1
20160109 19:00,1
20160109 19:30,1
20160109 20:00,-0.252
20160109 20:30,-0.251
20160109 21:00,-0.251
20160109 21:30,-0.251
20160109 22:00,-0.251
20160109 22:30,-0.251
20160109 23:00,-0.251
20160109 23:30,-0.251
20160110 00:00,-0.251
20160110 00:30,-0.251
20160110 01:00,-0.251
20160110 01:30,-0.251
20160110 02:00,-0.251
20160110 02:30,-0.251
20160110 03:00,-0.251
20160110 03:30,-0.251
20160110 04:00,-0.251
20160110 04:30,-0.251
20160110 05:00,-0.251
20160110 05:30,-0.251
20160110 06:00,-0.251
20160110 06:30,-0.251
20160110 07:00,-0.137
20160110 07:30,-0.137
20160110 08:00,-0.137
20160110 08:30,-0.137
20160110 09:00,-0.137
20160110 09:30,-0.137
20160110 10:00,-0.137
20160110 10:30,-0.137
20160110 11:00,-0.137
20160110 11:30,-0.137
20160110 12:00,-0.137
20160110 12:30,-0.137
20160110 13:00,-0.137
20160110 13:30,-0.137
20160110 14:00,-0.137
20160110 14:30,-0.137
20160110 15:00,-0.137
20160110 15:30,-0.137
20160110 16:00,1
20160110 16:30,1
20160110 17:00,1
20160110 17:30,1
20160110 18:00,1
20160110 18:30,1
20160110 19:00,1
20160110 19:30,1
20160110 20:00,-0.252
20160110 20:30,-0.251
20160110 21:00,-0.251
20160110 21:30,-0.251
20160110 22:00,-0.251
20160110 22:30,-0.251
20160110 23:00,-0.251
20160110 23:30,-0.251
20160111 00:00,-0.251
20160111 00:30,-0.251
20160111 01:00,-0.251
20160111 01:30,-0.251
20160111 02:00,-0.251
20160111 02:30,-0.251
20160111 03:00,-0.251
20160111 03:30,-0.251
20160111 04:00,-0.251
20160111 04:30,-0.251
20160111 05:00,-0.251
20160111 05:30,-0.251
20160111 06:00,-0.251
20160111 06:30,-0.251
20160111 07:00,-0.137
20160111 07:30,-0.137
20160111 08:00,-0.137
20160111 08:30,-0.137
20160111 09:00,-0.137
20160111 09:30,-0.137
20160111 10:00,-0.137
20160111 10:30,-0.137
20160111 11:00,-0.137
20160111 11:30,-0.137
20160111 12:00,-0.137
20160111 12:30,-0.137
20160111 13:00,-0.137
20160111 13:30,-0.137
20160111 14:00,-0.137
20160111 14:30,-0.137
20160111 15:00,-0.137
20160111 15:30,-0.137
20160111 16:00,1
20160111 16:30,1
20160111 17:00,1
20160111 17:30,1
20160111 18:00,1
20160111 18:30,1
20160111 19:00,1
20160111 19:30,1
20160111 20:00,-0.252
20160111 20:30,-0.251
20160111 21:00,-0.251
20160111 21:30,-0.251
20160111 22:00,-0.251
20160111 22:30,-0.251
20160111 23:00,-0.251
20160111 23:30,-0.251
20160112 00:00,-0.251
20160112 00:30,-0.251
20160112 01:00,-0.251
20160112 01:30,-0.251
20160112 02:00,-0.251
20160112 02:30,-0.251
20160112 03:00,-0.251
20160112 03:30,-0.251
20160112 04:00,-0.251
20160112 04:30,-0.251
20160112 05:00,-0.251
20160112 05:30,-0.251
20160112 06:00,-0.251
20160112 06:30,-0.251
20160112 07:00,-0.137
20160112 07:30,-0.137
20160112 08:00,-0.137
20160112 08:30,-0.137
20160112 09:00,-0.137
20160112 09:30,-0.137
20160112 10:00,-0.137
20160112 10:30,-0.137
20160112 11:00,-0.137
20160112 11:30,-0.137
20160112 12:00,-0.137
20160112 12:30,-0.137
20160112 13:00,-0.137
20160112 13:30,-0.137
20160112 14:00,-0.137
20160112 14:30,-0.137
20160112 15:00,-0.137
20160112 15:30,-0.137
20160112 16:00,1
20160112 16:30,1
20160112 17:00,1
20160112 17:30,1
20160112 18:00,1
20160112 18:30,1
20160112 19:00,1
20160112 19:30,1
20160112 20:00,-0.252
20160112 20:30,-0.251
20160112 21:00,-0.251
20160112 21:30,-0.251
20160112 22:00,-0.251
20160112 22:30,-0.251
20160112 23:00,-0.251
20160112 23:30,-0.251
20160113 00:00,-0.251
20160113 00:30,-0.251
20160113 01:00,-0.251
20160113 01:30,-0.251
20160113 02:00,-0.251
20160113 02:30,-0.251
20160113 03:00,-0.251
20160113 03:30,-0.251
20160113 04:00,-0.251
20160113 04:30,-0.251
20160113 05:00,-0.251
20160113 05:30,-0.251
20160113 06:00,-0.251
20160113 06:30,-0.251
20160113 07:00,-0.137
20160113 07:30,-0.137
20160113 08:00,-0.137
20160113 08:30,-0.137
20160113 09:00,-0.137
20160113 09:30,-0.137
20160113 10:00,-0.137
20160113 10:30,-0.137
20160113 11:00,-0.137
20160113 11:30,-0.137
20160113 12:00,-0.137
20160113 12:30,-0.137
20160113 13:00,-0.137
20160113 13:30,-0.137
20160113 14:00,-0.137
20160113 14:30,-0.137
20160113 15:00,-0.137
20160113 15:30,-0.137
20160113 16:00,1
20160113 16:30,1
20160113 17:00,1
20160113 17:30,1
20160113 18:00,1
20160113 18:30,1
20160113 19:00,1
20160113 19:30,1
20160113 20:00,-0.252
20160113 20:30,-0.251
20160113 21:00,-0.251
20160113 21:30,-0.251
20160113 22:00,-0.251
20160113 22:30,-0.251
20160113 23:00,-0.251
20160113 23:30,-0.251
20160114 00:00,-0.251
20160114 00:30,-0.251
20160114 01:00,-0.251
20160114 01:30,-0.251
20160114 02:00,-0.251
20160114 02:30,-0.251
20160114 03:00,-0.251
20160114 03:30,-0.251
20160114 04:00,-0.251
20160114 04:30,-0.251
20160114 05:00,-0.251
20160114 05:30,-0.251
20160114 06:00,-0.251
20160114 06:30,-0.251
20160114 07:00,-0.137
20160114 07:30,-0.137
20160114 08:00,-0.137
20160114 08:30,-0.137
20160114 09:00,-0.137
20160114 09:30,-0.137
20160114 10:00,-0.137
20160114 10:30,-0.137
20160114 11:00,-0.137
20160114 11:30,-0.137
20160114 12:00,-0.137
20160114 12:30,-0.137
20160114 13:00,-0.137
20160114 13:30,-0.137
20160114 14:00,-0.137
20160114 14:30,-0.137
20160114 15:00,-0.137
20160114 15:30,-0.137
20160114 16:00,1
20160114 16:30,1
20160114 17:00,1
20160114 17:30,1
20160114 18:00,1
20160114 18:30,1
20160114 19:00,1
20160114 19:30,1
20160114 20:00,-0.252
20160114 20:30,-0.251
20160114 21:00,-0.251
20160114 21:30,-0.251
20160114 22:00,-0.251
20160114 22:30,-0.251
20160114 23:00,-0.251
20160114 23:30,-0.251
20160115 00:00,-0.251
20160115 00:30,-0.251
20160115 01:00,-0.251
20160115 01:30,-0.251
20160115 02:00,-0.251
20160115 02:30,-0.251
20160115 03:00,-0.251
20160115 03:30,-0.251
20160115 04:00,-0.251
20160115 04:30,-0.251
20160115 05:00,-0.251
20160115 05:30,-0.251
20160115 06:00,-0.251
20160115 06:30,-0.251
20160115 07:00,-0.137
20160115 07:30,-0.137
20160115 08:00,-0.137
20160115 08:30,-0.137
20160115 09:00,-0.137
20160115 09:30,-0.137
20160115 10:00,-0.137
20160115 10:30,-0.137
20160115 11:00,-0.137
20160115 11:30,-0.137
20160115 12:00,-0.137
20160115 12:30,-0.137
20160115 13:00,-0.137
20160115 13:30,-0.137
20160115 14:00,-0.137
20160115 14:30,-0.137
20160115 15:00,-0.137
20160115 15:30,-0.137
20160115 16:00,1
20160115 16:30,1
20160115 17:00,1
